id_compte,numero_compte,rib,iban,type_compte,devise,date_ouverture,statut,solde_actuel,id_entreprise,id_agence,id_conseiller,id_compte_courant_parent,date_dernier_mouvement,classification
1350,2572942297564351,0114712572942297564351,MA640114712572942297564351,COURANT,MAD,2011-01-14,INACTIF,121469.4,1085,4,22,,2017-11-28,Inactif
1351,2040135924126805,0111862040135924126805,MA640111862040135924126805,DAT,MAD,2011-04-29,ACTIF,63926.97,1085,4,22,1350.0,2011-04-29,Actif
1352,4932952686185885,0113714932952686185885,MA640113714932952686185885,COURANT,MAD,2019-07-08,ACTIF,4725167.13,1086,4,23,,2021-05-18,Inactif
1353,3410977593947812,0114063410977593947812,MA640114063410977593947812,COURANT,MAD,2021-12-01,ACTIF,5456827.75,1087,4,22,,2023-08-07,Inactif
1354,3166542793757290,0111763166542793757290,MA640111763166542793757290,DAT,MAD,2022-07-06,ACTIF,2219733.76,1087,4,22,1353.0,2022-07-06,Actif
1355,7591690396125013,0113797591690396125013,MA640113797591690396125013,COURANT,MAD,2014-05-17,ACTIF,60065.52,1088,4,23,,2021-03-21,Inactif
1356,3329072743982057,0115523329072743982057,MA640115523329072743982057,COURANT,MAD,2017-08-04,ACTIF,2830387.14,1089,4,22,,2022-07-15,Inactif
1357,9298965480908858,0117369298965480908858,MA640117369298965480908858,DAT,MAD,2018-08-02,ACTIF,1104825.1,1089,4,22,1356.0,2018-08-02,Actif
1358,2587193958336314,0116832587193958336314,MA640116832587193958336314,COURANT,MAD,2020-01-31,ACTIF,462791.27,1090,4,23,,2021-06-05,Inactif
1359,2010584381005505,0117662010584381005505,MA640117662010584381005505,COURANT,MAD,2010-07-06,ACTIF,108779.51,1091,4,22,,2015-06-14,Inactif
1360,4148859416538640,0112814148859416538640,MA640112814148859416538640,DAT,MAD,2011-05-23,ACTIF,52682.27,1091,4,22,1359.0,2011-05-23,Actif
1361,3302052744906728,0116713302052744906728,MA640116713302052744906728,COURANT,MAD,2008-01-18,INACTIF,3462083.04,1092,4,23,,2015-04-27,Inactif
1362,6429133350246536,0113576429133350246536,MA640113576429133350246536,COURANT,MAD,2014-06-08,ACTIF,17726.98,1093,4,22,,2024-07-28,Faiblement actif
1363,6152990332547386,0119456152990332547386,MA640119456152990332547386,COURANT,MAD,2021-03-20,ACTIF,7453585.76,1094,4,23,,2022-12-11,Inactif
1364,6714638166467862,0111136714638166467862,MA640111136714638166467862,COURANT,MAD,2006-08-10,ACTIF,267960.87,1095,4,22,,2023-02-14,Inactif
1365,8985054794108285,0114868985054794108285,MA640114868985054794108285,DAT,MAD,2006-09-22,ACTIF,141934.31,1095,4,22,1364.0,2006-09-22,Actif
1366,9148840423749243,0114169148840423749243,MA640114169148840423749243,COURANT,MAD,2014-12-10,ACTIF,209544.07,1096,4,23,,2024-10-26,Actif
1367,9022479294399594,0116029022479294399594,MA640116029022479294399594,COURANT,MAD,2007-06-10,ACTIF,8009898.43,1097,4,22,,2008-04-07,Inactif
1368,5697570488021881,0111855697570488021881,MA640111855697570488021881,COURANT,MAD,2016-03-27,INACTIF,43375.66,1098,4,23,,2016-05-02,Inactif
1369,1591899210221153,0115251591899210221153,MA640115251591899210221153,COURANT,MAD,2015-08-07,ACTIF,129800.01,1099,4,22,,2018-06-13,Inactif
1370,8488300193347064,0112698488300193347064,MA640112698488300193347064,DAT,MAD,2016-05-09,ACTIF,32818.43,1099,4,22,1369.0,2016-05-09,Actif
1371,7864397140445367,0119807864397140445367,MA640119807864397140445367,COURANT,MAD,2020-07-05,INACTIF,5457221.98,1100,4,23,,2024-02-03,Inactif
1372,9282566183550771,0113709282566183550771,MA640113709282566183550771,COURANT,MAD,2015-10-14,ACTIF,63306.33,1101,5,26,,2019-02-04,Inactif
1373,9113607695449749,0117329113607695449749,MA640117329113607695449749,COURANT,MAD,2013-09-25,ACTIF,6988573.16,1102,5,27,,2023-11-20,Inactif
1374,4619670228309304,0113844619670228309304,MA640113844619670228309304,COURANT,MAD,2015-01-16,ACTIF,40632.41,1103,5,26,,2017-12-05,Inactif
1375,7554356432760629,0119627554356432760629,MA640119627554356432760629,DAT,MAD,2015-06-09,ACTIF,8135.28,1103,5,26,1374.0,2015-06-09,Actif
1376,1909052757508354,0115331909052757508354,MA640115331909052757508354,COURANT,MAD,2014-12-27,ACTIF,259216.86,1104,5,27,,2021-06-23,Inactif
1377,9047995446676411,0118259047995446676411,MA640118259047995446676411,COURANT,MAD,2005-07-21,ACTIF,92734088.25,1105,5,26,,2015-10-20,Inactif
1378,9171233277624665,0118199171233277624665,MA640118199171233277624665,COURANT,MAD,2011-10-07,ACTIF,262954.41,1106,5,27,,2015-08-03,Inactif
1379,7413734387145866,0116107413734387145866,MA640116107413734387145866,DAT,MAD,2012-04-14,ACTIF,87322.52,1106,5,27,1378.0,2012-04-14,Actif
1380,3804822162338563,0116473804822162338563,MA640116473804822162338563,COURANT,MAD,2018-03-03,ACTIF,4745365.95,1107,5,26,,2023-02-21,Inactif
1381,4658698681871634,0117194658698681871634,MA640117194658698681871634,COURANT,MAD,2018-04-30,ACTIF,243472.86,1108,5,27,,2019-06-27,Inactif
1382,1747254641726644,0116831747254641726644,MA640116831747254641726644,DAT,MAD,2018-09-24,ACTIF,117873.09,1108,5,27,1381.0,2018-09-24,Actif
1383,2790033281234581,0111262790033281234581,MA640111262790033281234581,COURANT,MAD,2007-05-29,ACTIF,447591.44,1109,5,26,,2015-05-19,Inactif
1384,1202378192866241,0118331202378192866241,MA640118331202378192866241,COURANT,MAD,2007-07-09,ACTIF,311391.25,1110,5,27,,2016-12-01,Inactif
1385,5384267320990767,0115975384267320990767,MA640115975384267320990767,COURANT,MAD,2021-12-18,ACTIF,5122711.89,1111,5,26,,2022-12-04,Inactif
1386,6096107451715067,0112406096107451715067,MA640112406096107451715067,COURANT,MAD,2011-11-11,ACTIF,149027.05,1112,5,27,,2018-04-08,Inactif
1387,1817188677338280,0114001817188677338280,MA640114001817188677338280,COURANT,MAD,2016-04-20,ACTIF,287654.39,1113,5,26,,2020-03-19,Inactif
1388,6439571760130459,0114296439571760130459,MA640114296439571760130459,DAT,MAD,2016-09-16,ACTIF,151187.93,1113,5,26,1387.0,2016-09-16,Actif
1389,7082167589283715,0115817082167589283715,MA640115817082167589283715,COURANT,MAD,2015-08-10,ACTIF,1625095.68,1114,5,27,,2019-04-26,Inactif
1390,5865681353317940,0117985865681353317940,MA640117985865681353317940,DAT,MAD,2016-04-09,ACTIF,854891.28,1114,5,27,1389.0,2016-04-09,Actif
1391,5732782630764786,0116735732782630764786,MA640116735732782630764786,COURANT,MAD,2015-04-18,ACTIF,179884.41,1115,5,26,,2018-12-30,Inactif
1392,8392837848982170,0119378392837848982170,MA640119378392837848982170,DAT,MAD,2015-11-03,ACTIF,52195.55,1115,5,26,1391.0,2015-11-03,Actif
1393,1689590221044911,0117551689590221044911,MA640117551689590221044911,COURANT,MAD,2013-07-25,ACTIF,212557.8,1116,5,27,,2024-08-04,Faiblement actif
1394,8905269695166003,0115918905269695166003,MA640115918905269695166003,COURANT,MAD,2009-10-17,ACTIF,475625.46,1117,5,26,,2013-09-20,Inactif
1395,3175783738054937,0119983175783738054937,MA640119983175783738054937,COURANT,MAD,2007-04-12,ACTIF,381588.74,1118,5,27,,2024-12-01,Actif
1396,9275336117078019,0116779275336117078019,MA640116779275336117078019,COURANT,MAD,2017-01-28,ACTIF,5013875.1,1119,5,26,,2018-09-02,Inactif
1397,1789870885198253,0111001789870885198253,MA640111001789870885198253,COURANT,MAD,2016-08-01,ACTIF,260918.46,1120,5,27,,2019-07-11,Inactif
1398,6568031485729920,0112466568031485729920,MA640112466568031485729920,COURANT,MAD,2005-08-16,INACTIF,71735369.02,1121,5,26,,2022-03-20,Inactif
1399,3707390891640859,0111703707390891640859,MA640111703707390891640859,COURANT,MAD,2011-08-28,ACTIF,13919770.88,1122,5,27,,2022-06-20,Inactif
1400,2756118068302323,0114192756118068302323,MA640114192756118068302323,COURANT,MAD,2014-05-10,ACTIF,4371148.04,1123,5,26,,2022-09-28,Inactif
1401,4536117864709401,0113094536117864709401,MA640113094536117864709401,COURANT,MAD,2010-11-26,ACTIF,175333.89,1124,5,27,,2012-08-11,Inactif
1402,3534774870240079,0116073534774870240079,MA640116073534774870240079,DAT,MAD,2011-09-21,ACTIF,82671.52,1124,5,27,1401.0,2011-09-21,Actif
1403,3531263698451051,0117173531263698451051,MA640117173531263698451051,COURANT,MAD,2013-03-02,ACTIF,1034509.06,1125,5,26,,2018-01-25,Inactif
1404,9227158518852560,0118289227158518852560,MA640118289227158518852560,DAT,MAD,2013-05-23,ACTIF,493316.34,1125,5,26,1403.0,2013-05-23,Actif
1405,1647864942911376,0114931647864942911376,MA640114931647864942911376,COURANT,MAD,2008-07-06,ACTIF,4861534.95,1126,5,27,,2013-01-18,Inactif
1406,2165509281020098,0113882165509281020098,MA640113882165509281020098,COURANT,MAD,2012-08-25,ACTIF,5193260.9,1127,5,26,,2019-05-29,Inactif
1407,9925080134257755,0111559925080134257755,MA640111559925080134257755,DAT,MAD,2013-05-02,ACTIF,1612749.66,1127,5,26,1406.0,2013-05-02,Actif
1408,2169866139865876,0113032169866139865876,MA640113032169866139865876,COURANT,MAD,2018-03-11,ACTIF,340106.86,1128,5,27,,2023-06-23,Inactif
1409,8789350942251899,0111328789350942251899,MA640111328789350942251899,COURANT,MAD,2011-12-30,INACTIF,366924.81,1129,5,26,,2021-04-24,Inactif
1410,7224713171058248,0119017224713171058248,MA640119017224713171058248,COURANT,MAD,2021-11-19,ACTIF,466241.86,1130,5,27,,2023-03-25,Inactif
1411,5010361254402470,0114565010361254402470,MA640114565010361254402470,COURANT,MAD,2008-04-21,ACTIF,477295.67,1131,5,26,,2022-02-25,Inactif
1412,4357030737117666,0114384357030737117666,MA640114384357030737117666,COURANT,MAD,2005-07-14,ACTIF,90051921.09,1132,5,27,,2013-07-26,Inactif
1413,5229658859857029,0116875229658859857029,MA640116875229658859857029,COURANT,MAD,2013-10-13,ACTIF,789992.1,1133,5,26,,2018-05-22,Inactif
1414,2815887135788686,0118492815887135788686,MA640118492815887135788686,DAT,MAD,2014-09-24,ACTIF,378006.8,1133,5,26,1413.0,2014-09-24,Actif
1415,5901946019372830,0113105901946019372830,MA640113105901946019372830,COURANT,MAD,2016-08-27,ACTIF,5479183.64,1134,5,27,,2020-02-23,Inactif
1416,1382411372345485,0118641382411372345485,MA640118641382411372345485,DAT,MAD,2017-03-17,ACTIF,1463176.47,1134,5,27,1415.0,2017-03-17,Actif
1417,2860453166718559,0115422860453166718559,MA640115422860453166718559,COURANT,MAD,2006-04-15,ACTIF,26836.01,1135,5,26,,2006-08-09,Inactif
1418,4985645251031655,0118644985645251031655,MA640118644985645251031655,COURANT,MAD,2006-05-04,ACTIF,57531.19,1136,5,27,,2024-08-13,Faiblement actif
1419,8549573642840854,0113928549573642840854,MA640113928549573642840854,COURANT,MAD,2012-01-29,ACTIF,3484454.27,1137,5,26,,2017-10-17,Inactif
1420,4345352517319131,0115644345352517319131,MA640115644345352517319131,DAT,MAD,2012-12-20,ACTIF,941642.15,1137,5,26,1419.0,2012-12-20,Actif
1421,5391489774154172,0116805391489774154172,MA640116805391489774154172,COURANT,MAD,2021-10-21,ACTIF,6363298.18,1138,5,27,,2022-10-01,Inactif
1422,7808157693215525,0114697808157693215525,MA640114697808157693215525,COURANT,MAD,2013-04-30,ACTIF,4858988.66,1139,5,26,,2017-12-14,Inactif
1423,8123226885073253,0113708123226885073253,MA640113708123226885073253,COURANT,MAD,2009-01-21,ACTIF,1691999.49,1140,5,27,,2022-07-28,Inactif
1424,9098031958081688,0114079098031958081688,MA640114079098031958081688,COURANT,MAD,2005-04-11,ACTIF,445717.55,1141,5,26,,2007-02-16,Inactif
1425,5208629162825914,0113825208629162825914,MA640113825208629162825914,COURANT,MAD,2013-01-14,ACTIF,4660952.94,1142,5,27,,2019-08-12,Inactif
1426,4197825388407149,0112474197825388407149,MA640112474197825388407149,DAT,MAD,2013-07-27,ACTIF,1625960.26,1142,5,27,1425.0,2013-07-27,Actif
1427,3280023950689313,0114793280023950689313,MA640114793280023950689313,COURANT,MAD,2011-09-13,INACTIF,8302034.12,1143,5,26,,2015-03-15,Inactif
1428,5432322044312208,0114745432322044312208,MA640114745432322044312208,COURANT,MAD,2019-03-17,ACTIF,370019.87,1144,5,27,,2024-09-28,Faiblement actif
1429,7550735290412028,0118807550735290412028,MA640118807550735290412028,COURANT,MAD,2009-02-01,ACTIF,394794.19,1145,5,26,,2024-07-03,Inactif
1430,9268691540670085,0111449268691540670085,MA640111449268691540670085,COURANT,MAD,2007-05-23,ACTIF,447178.7,1146,5,27,,2016-11-20,Inactif
1431,7757977413739154,0112317757977413739154,MA640112317757977413739154,COURANT,MAD,2019-03-09,ACTIF,476762.36,1147,5,26,,2019-10-29,Inactif
1432,9526123876476298,0111339526123876476298,MA640111339526123876476298,COURANT,MAD,2005-12-23,INACTIF,7656508.66,1148,5,27,,2011-05-22,Inactif
1433,5000664211688036,0117795000664211688036,MA640117795000664211688036,COURANT,MAD,2006-12-01,ACTIF,358182.64,1149,5,26,,2023-08-29,Inactif
1434,4599646856982946,0114944599646856982946,MA640114944599646856982946,DAT,MAD,2007-02-13,ACTIF,166457.15,1149,5,26,1433.0,2007-02-13,Actif
1435,4873272396919001,0114534873272396919001,MA640114534873272396919001,COURANT,MAD,2009-11-06,ACTIF,48661714.96,1150,5,27,,2013-11-12,Inactif
1436,6363509275751370,0118726363509275751370,MA640118726363509275751370,COURANT,MAD,2020-02-03,ACTIF,209400.32,1151,5,26,,2023-12-11,Inactif
1437,1701010866761343,0114631701010866761343,MA640114631701010866761343,DAT,MAD,2020-04-19,ACTIF,125586.37,1151,5,26,1436.0,2020-04-19,Actif
1438,1942696656644169,0116201942696656644169,MA640116201942696656644169,COURANT,MAD,2021-06-15,ACTIF,9081969.59,1152,5,27,,2023-06-19,Inactif
1439,2086503966555055,0115262086503966555055,MA640115262086503966555055,COURANT,MAD,2010-11-03,ACTIF,165925.1,1153,5,26,,2020-02-20,Inactif
1440,4207579662077771,0118644207579662077771,MA640118644207579662077771,COURANT,MAD,2021-04-03,ACTIF,9807733.33,1154,5,27,,2022-08-29,Inactif
1441,5208847426028086,0114795208847426028086,MA640114795208847426028086,DAT,MAD,2022-02-18,ACTIF,1086223.39,1154,5,27,1440.0,2022-02-18,Actif
1442,8878746954858411,0113128878746954858411,MA640113128878746954858411,COURANT,MAD,2013-11-13,ACTIF,54585417.83,1155,5,26,,2018-07-11,Inactif
1443,2001796978553022,0114802001796978553022,MA640114802001796978553022,DAT,MAD,2014-04-25,ACTIF,15279222.5,1155,5,26,1442.0,2014-04-25,Actif
1444,8965270627268353,0111688965270627268353,MA640111688965270627268353,COURANT,MAD,2012-04-03,ACTIF,1571047.87,1156,5,27,,2014-01-30,Inactif
1445,5186117484899260,0118565186117484899260,MA640118565186117484899260,COURANT,MAD,2019-01-01,ACTIF,4353600.58,1157,5,26,,2023-05-08,Inactif
1446,9421800491405321,0116199421800491405321,MA640116199421800491405321,COURANT,MAD,2016-07-21,ACTIF,265169.25,1158,5,27,,2021-02-17,Inactif
1447,1683842644879264,0117421683842644879264,MA640117421683842644879264,COURANT,MAD,2007-08-28,ACTIF,144146.51,1159,5,26,,2023-07-20,Inactif
1448,5664665085618104,0112845664665085618104,MA640112845664665085618104,DAT,MAD,2007-12-29,ACTIF,71157.92,1159,5,26,1447.0,2007-12-29,Actif
1449,1058040926173422,0113401058040926173422,MA640113401058040926173422,COURANT,MAD,2021-09-10,ACTIF,14795324.43,1160,5,27,,2022-06-11,Inactif
1450,6240572837353505,0115996240572837353505,MA640115996240572837353505,COURANT,MAD,2014-04-10,ACTIF,458773.59,1161,5,26,,2015-06-26,Inactif
1451,9745433812278921,0115779745433812278921,MA640115779745433812278921,COURANT,MAD,2008-02-11,ACTIF,413620.19,1162,5,27,,2019-11-13,Inactif
1452,1162012265462526,0112971162012265462526,MA640112971162012265462526,COURANT,MAD,2011-08-12,ACTIF,308421.23,1163,5,26,,2015-11-03,Inactif
1453,5735007275811260,0118545735007275811260,MA640118545735007275811260,DAT,MAD,2012-08-04,ACTIF,98669.21,1163,5,26,1452.0,2012-08-04,Actif
1454,3230716091602472,0113963230716091602472,MA640113963230716091602472,COURANT,MAD,2015-07-27,ACTIF,46022607.07,1164,5,27,,2021-05-29,Inactif
1455,1474254739137054,0118261474254739137054,MA640118261474254739137054,COURANT,MAD,2015-07-30,ACTIF,8012667.29,1165,5,26,,2023-12-04,Inactif
1456,6965833550883521,0118266965833550883521,MA640118266965833550883521,COURANT,MAD,2008-12-19,ACTIF,85066.75,1166,5,27,,2024-07-19,Faiblement actif
1457,5360427727089237,0118665360427727089237,MA640118665360427727089237,DAT,MAD,2009-05-03,ACTIF,27844.04,1166,5,27,1456.0,2009-05-03,Actif
1458,2556065184731000,0111822556065184731000,MA640111822556065184731000,COURANT,MAD,2008-10-04,ACTIF,229455.43,1167,5,26,,2020-04-21,Inactif
1459,8248331510443707,0119548248331510443707,MA640119548248331510443707,DAT,MAD,2009-03-07,ACTIF,113882.35,1167,5,26,1458.0,2009-03-07,Actif
1460,8820754854226782,0117888820754854226782,MA640117888820754854226782,COURANT,MAD,2018-05-02,ACTIF,618333.74,1168,5,27,,2024-01-01,Inactif
1461,9920456818599994,0117659920456818599994,MA640117659920456818599994,COURANT,MAD,2013-02-21,INACTIF,982797.49,1169,5,26,,2015-06-14,Inactif
1462,2054979172630385,0118802054979172630385,MA640118802054979172630385,DAT,MAD,2013-12-05,ACTIF,490732.35,1169,5,26,1461.0,2013-12-05,Actif
1463,9557022662520332,0113149557022662520332,MA640113149557022662520332,COURANT,MAD,2018-08-20,ACTIF,244791.19,1170,5,27,,2023-05-22,Inactif
1464,3351318178064258,0115913351318178064258,MA640115913351318178064258,COURANT,MAD,2011-06-22,ACTIF,327211.17,1171,5,26,,2013-02-14,Inactif
1465,5513571811365118,0113865513571811365118,MA640113865513571811365118,COURANT,MAD,2010-04-25,ACTIF,9521404.48,1172,5,27,,2014-08-18,Inactif
1466,9069404247323176,0117799069404247323176,MA640117799069404247323176,COURANT,MAD,2009-10-28,ACTIF,307499.71,1173,5,26,,2010-07-07,Inactif
1467,2444932098603880,0117822444932098603880,MA640117822444932098603880,COURANT,MAD,2012-09-03,ACTIF,2265205.7,1174,5,27,,2017-03-06,Inactif
1468,5429484965640081,0118055429484965640081,MA640118055429484965640081,COURANT,MAD,2005-11-10,ACTIF,174760.2,1175,5,26,,2015-12-27,Inactif
1469,4349065717316826,0119024349065717316826,MA640119024349065717316826,COURANT,MAD,2010-08-20,ACTIF,3488805.61,1176,5,27,,2018-11-30,Inactif
1470,6342093554260004,0118176342093554260004,MA640118176342093554260004,COURANT,MAD,2019-02-21,INACTIF,11131803.79,1177,5,26,,2020-11-03,Inactif
1471,5771977231471289,0116125771977231471289,MA640116125771977231471289,COURANT,MAD,2021-05-21,ACTIF,2991888.21,1178,5,27,,2024-09-29,Faiblement actif
1472,1991023654024238,0111041991023654024238,MA640111041991023654024238,COURANT,MAD,2006-07-25,ACTIF,2455792.71,1179,5,26,,2009-04-09,Inactif
1473,6368155121394849,0113516368155121394849,MA640113516368155121394849,COURANT,MAD,2014-09-26,ACTIF,250842.61,1180,5,27,,2019-04-25,Inactif
1474,6190589424565419,0112376190589424565419,MA640112376190589424565419,COURANT,MAD,2014-01-17,ACTIF,328081.04,1181,5,26,,2023-06-18,Inactif
1475,8563886699444020,0118258563886699444020,MA640118258563886699444020,DAT,MAD,2014-07-03,ACTIF,92295.73,1181,5,26,1474.0,2014-07-03,Actif
1476,8552742450925836,0112348552742450925836,MA640112348552742450925836,COURANT,MAD,2016-10-22,ACTIF,81645886.67,1182,5,27,,2023-02-09,Inactif
1477,4436312052928178,0119334436312052928178,MA640119334436312052928178,COURANT,MAD,2018-03-17,INACTIF,151768.79,1183,5,26,,2023-05-06,Inactif
1478,8279057481948183,0113438279057481948183,MA640113438279057481948183,COURANT,MAD,2009-05-12,ACTIF,4151864.34,1184,5,27,,2019-02-28,Inactif
1479,8819800622133813,0111348819800622133813,MA640111348819800622133813,COURANT,MAD,2021-08-18,ACTIF,389587.17,1185,5,26,,2023-09-09,Inactif
1480,8574185997398934,0113138574185997398934,MA640113138574185997398934,COURANT,MAD,2005-01-07,ACTIF,74736615.2,1186,5,27,,2021-08-23,Inactif
1481,1204883425706469,0114921204883425706469,MA640114921204883425706469,COURANT,MAD,2021-05-04,ACTIF,9364616.79,1187,5,26,,2024-08-02,Faiblement actif
1482,6138681424237247,0115256138681424237247,MA640115256138681424237247,COURANT,MAD,2014-07-06,ACTIF,99309.74,1188,5,27,,2020-10-23,Inactif
1483,1558186668833120,0116471558186668833120,MA640116471558186668833120,COURANT,MAD,2021-01-05,ACTIF,6868093.72,1189,5,26,,2021-10-10,Inactif
1484,3881172983897673,0117493881172983897673,MA640117493881172983897673,COURANT,MAD,2013-03-08,ACTIF,90335747.21,1190,5,27,,2015-06-06,Inactif
1485,7398639167527109,0115057398639167527109,MA640115057398639167527109,COURANT,MAD,2007-08-14,INACTIF,380384.11,1191,5,26,,2012-07-18,Inactif
1486,4358406977550050,0118924358406977550050,MA640118924358406977550050,COURANT,MAD,2015-03-24,ACTIF,103673.83,1192,5,27,,2017-09-25,Inactif
1487,1033693556641580,0117441033693556641580,MA640117441033693556641580,COURANT,MAD,2010-10-29,ACTIF,361548.39,1193,5,26,,2019-12-03,Inactif
1488,3600961189047966,0119593600961189047966,MA640119593600961189047966,DAT,MAD,2011-04-23,ACTIF,57954.28,1193,5,26,1487.0,2011-04-23,Actif
1489,6249167770477351,0113666249167770477351,MA640113666249167770477351,COURANT,MAD,2013-02-23,ACTIF,206979.0,1194,5,27,,2017-08-29,Inactif
